"date","hour","height"
"02/09/06","12:43",1.1
"02/09/06","18:41",2.3
"03/09/06","00:19",1.1
"03/09/06","06:24",2.6
"03/09/06","14:36",1
"03/09/06","20:00",2.5
"04/09/06","01:30",1.1
"04/09/06","07:43",2.8
"04/09/06","15:51",0.8
"04/09/06","21:00",2.8
"05/09/06","03:39",0.9
"05/09/06","08:47",3.1
"05/09/06","16:47",0.6
"05/09/06","21:49",3
"06/09/06","04:51",0.7
"06/09/06","09:43",3.3
"06/09/06","17:36",0.5
"06/09/06","22:36",3.3
"07/09/06","05:47",0.5
"07/09/06","10:36",3.5
"07/09/06","18:17",0.4
"07/09/06","23:21",3.5
"08/09/06","06:38",0.4
"08/09/06","11:28",3.6
"08/09/06","19:00",0.3
"08/09/06","23:56",3.6
"09/09/06","07:19",0.3
"09/09/06","12:19",3.7
"09/09/06","19:47",0.3
"10/09/06","00:36",3.6
"10/09/06","08:04",0.2
"10/09/06","13:06",3.6
"10/09/06","20:24",0.4
"11/09/06","01:17",3.6
"11/09/06","08:53",0.3
"11/09/06","13:45",3.5
"11/09/06","21:00",0.5
"12/09/06","01:51",3.5
"12/09/06","09:36",0.4
"12/09/06","14:36",3.2
"12/09/06","21:39",0.7
"13/09/06","02:34",3.3
"13/09/06","10:17",0.6
"13/09/06","15:32",2.9
"13/09/06","22:09",0.9
"14/09/06","03:23",3
"14/09/06","11:08",0.8
"14/09/06","16:41",2.6
"14/09/06","22:47",1
"15/09/06","04:30",2.7
"15/09/06","12:15",0.9
"15/09/06","18:02",2.4
"15/09/06","23:38",1.2
"16/09/06","05:58",2.5
"16/09/06","13:54",0.9
"16/09/06","19:23",2.4
"17/09/06","00:53",1.2
"17/09/06","07:28",2.6
"17/09/06","15:11",0.8
"17/09/06","20:28",2.6
"18/09/06","03:08",1.1
"18/09/06","08:36",2.7
"18/09/06","16:04",0.6
"18/09/06","21:19",2.8
"19/09/06","04:04",0.9
"19/09/06","09:24",3
"19/09/06","16:51",0.5
"19/09/06","21:58",3
"20/09/06","04:49",0.7
"20/09/06","10:04",3.1
"20/09/06","17:23",0.5
"20/09/06","22:34",3.2
"21/09/06","05:24",0.6
"21/09/06","10:39",3.3
"21/09/06","17:54",0.5
"21/09/06","23:06",3.3
"22/09/06","05:58",0.6
"22/09/06","11:15",3.4
"22/09/06","18:23",0.6
"22/09/06","23:36",3.3
"23/09/06","06:36",0.5
"23/09/06","11:51",3.4
"23/09/06","18:51",0.6
"24/09/06","00:02",3.3
"24/09/06","07:06",0.5
"24/09/06","12:23",3.3
"24/09/06","19:17",0.7
"25/09/06","00:24",3.3
"25/09/06","07:47",0.6
"25/09/06","12:51",3.2
"25/09/06","19:49",0.8
"26/09/06","00:45",3.3
"26/09/06","08:19",0.6
"26/09/06","13:19",3
"26/09/06","20:15",0.8
"27/09/06","01:08",3.3
"27/09/06","08:56",0.7
"27/09/06","13:45",2.8
"27/09/06","20:39",0.9
"28/09/06","01:38",3.2
"28/09/06","09:38",0.9
"28/09/06","14:21",2.6
"28/09/06","21:13",1
"29/09/06","02:15",3
"29/09/06","10:19",1
"29/09/06","15:15",2.4
"29/09/06","21:41",1
"30/09/06","03:09",2.8
"30/09/06","11:15",1.1
"30/09/06","16:47",2.3
"30/09/06","22:54",1.1
"01/10/06","04:34",2.6
"01/10/06","12:32",1.1
"01/10/06","18:24",2.3
"02/10/06","00:08",1.1
"02/10/06","06:11",2.7
"02/10/06","14:08",1
"02/10/06","19:36",2.6
"03/10/06","01:36",1
"03/10/06","07:30",2.9
"03/10/06","15:21",0.8
"03/10/06","20:32",2.9
"04/10/06","03:28",0.8
"04/10/06","08:34",3.2
"04/10/06","16:13",0.6
"04/10/06","21:21",3.2
"05/10/06","04:32",0.6
"05/10/06","09:28",3.5
"05/10/06","17:02",0.4
"05/10/06","22:06",3.5
"06/10/06","05:23",0.4
"06/10/06","10:21",3.6
"06/10/06","17:53",0.4
"06/10/06","22:41",3.7
"07/10/06","06:09",0.3
"07/10/06","11:11",3.7
"07/10/06","18:39",0.4
"07/10/06","23:26",3.7
"08/10/06","07:00",0.2
"08/10/06","11:53",3.7
"08/10/06","19:17",0.4
"09/10/06","00:08",3.7
"09/10/06","07:51",0.2
"09/10/06","12:41",3.6
"09/10/06","19:58",0.5
"10/10/06","00:39",3.6
"10/10/06","08:34",0.3
"10/10/06","13:32",3.4
"10/10/06","20:39",0.6
"11/10/06","01:21",3.5
"11/10/06","09:13",0.4
"11/10/06","14:24",3.1
"11/10/06","21:09",0.8
"12/10/06","02:06",3.2
"12/10/06","09:58",0.6
"12/10/06","15:19",2.8
"12/10/06","21:39",0.9
"13/10/06","02:51",2.9
"13/10/06","10:49",0.8
"13/10/06","16:26",2.5
"13/10/06","22:17",1.1
"14/10/06","03:58",2.6
"14/10/06","11:49",0.9
"14/10/06","17:41",2.4
"14/10/06","23:08",1.2
"15/10/06","05:30",2.5
"15/10/06","13:15",0.9
"15/10/06","18:54",2.4
"16/10/06","00:21",1.2
"16/10/06","06:56",2.5
"16/10/06","14:39",0.8
"16/10/06","19:56",2.6
"17/10/06","02:28",1.1
"17/10/06","08:04",2.7
"17/10/06","15:32",0.7
"17/10/06","20:43",2.8
"18/10/06","03:30",0.9
"18/10/06","08:53",2.9
"18/10/06","16:06",0.6
"18/10/06","21:23",3
"19/10/06","04:09",0.7
"19/10/06","09:34",3.1
"19/10/06","16:41",0.6
"19/10/06","21:58",3.2
"20/10/06","04:49",0.5
"20/10/06","10:11",3.3
"20/10/06","17:08",0.6
"20/10/06","22:30",3.3
"21/10/06","05:28",0.5
"21/10/06","10:51",3.4
"21/10/06","17:43",0.6
"21/10/06","23:00",3.4
"22/10/06","06:04",0.4
"22/10/06","11:26",3.3
"22/10/06","18:15",0.6
"22/10/06","23:28",3.4
"23/10/06","06:49",0.4
"23/10/06","12:02",3.3
"23/10/06","18:51",0.7
"23/10/06","23:51",3.4
"24/10/06","07:26",0.5
"24/10/06","12:34",3.1
"24/10/06","19:26",0.8
"25/10/06","00:15",3.3
"25/10/06","08:04",0.5
"25/10/06","13:06",2.9
"25/10/06","19:56",0.8
"26/10/06","00:41",3.3
"26/10/06","08:49",0.6
"26/10/06","13:32",2.8
"26/10/06","20:34",0.9
"27/10/06","01:15",3.2
"27/10/06","09:30",0.7
"27/10/06","14:15",2.6
"27/10/06","21:08",0.9
"28/10/06","02:00",3
"28/10/06","10:09",0.8
"28/10/06","15:17",2.4
"28/10/06","21:45",1
"29/10/06","03:00",2.8
"29/10/06","11:02",0.9
"29/10/06","16:39",2.4
"29/10/06","22:53",1
"30/10/06","04:26",2.7
"30/10/06","12:08",0.9
"30/10/06","17:56",2.5
"31/10/06","00:06",1
"31/10/06","05:58",2.8
"31/10/06","13:28",0.8
"31/10/06","19:00",2.7
"01/11/06","01:32",0.9
"01/11/06","07:09",3
"01/11/06","14:41",0.7
"01/11/06","19:56",3
"02/11/06","02:58",0.7
"02/11/06","08:11",3.2
"02/11/06","15:43",0.6
"02/11/06","20:43",3.3
"03/11/06","04:02",0.5
"03/11/06","09:08",3.5
"03/11/06","16:36",0.5
"03/11/06","21:28",3.5
"04/11/06","04:58",0.3
"04/11/06","09:56",3.6
"04/11/06","17:21",0.4
"04/11/06","22:13",3.7
"05/11/06","05:53",0.2
"05/11/06","10:45",3.6
"05/11/06","18:06",0.5
"05/11/06","22:53",3.7
"06/11/06","06:45",0.2
"06/11/06","11:36",3.5
"06/11/06","18:53",0.5
"06/11/06","23:32",3.6
"07/11/06","07:30",0.2
"07/11/06","12:30",3.4
"07/11/06","19:38",0.6
"08/11/06","00:17",3.5
"08/11/06","08:11",0.3
"08/11/06","13:21",3.2
"08/11/06","20:09",0.7
"09/11/06","00:58",3.3
"09/11/06","08:56",0.4
"09/11/06","14:09",3
"09/11/06","20:43",0.8
"10/11/06","01:38",3.1
"10/11/06","09:39",0.5
"10/11/06","14:56",2.7
"10/11/06","21:11",0.9
"11/11/06","02:24",2.9
"11/11/06","10:15",0.7
"11/11/06","15:53",2.5
"11/11/06","21:41",1
"12/11/06","03:24",2.6
"12/11/06","10:58",0.8
"12/11/06","16:56",2.4
"12/11/06","22:32",1.1
"13/11/06","04:43",2.5
"13/11/06","11:54",0.9
"13/11/06","18:00",2.4
"13/11/06","23:36",1.1
"14/11/06","06:02",2.5
"14/11/06","13:09",0.9
"14/11/06","19:02",2.5
"15/11/06","00:54",1
"15/11/06","07:09",2.6
"15/11/06","14:19",0.9
"15/11/06","19:54",2.7
"16/11/06","02:26",0.9
"16/11/06","08:08",2.8
"16/11/06","15:02",0.8
"16/11/06","20:38",2.9
"17/11/06","03:26",0.7
"17/11/06","08:56",3
"17/11/06","15:43",0.7
"17/11/06","21:15",3.1
"18/11/06","04:11",0.5
"18/11/06","09:41",3.1
"18/11/06","16:21",0.6
"18/11/06","21:51",3.2
"19/11/06","04:56",0.4
"19/11/06","10:23",3.2
"19/11/06","17:00",0.6
"19/11/06","22:24",3.3
"20/11/06","05:43",0.4
"20/11/06","11:04",3.2
"20/11/06","17:43",0.7
"20/11/06","22:53",3.3
"21/11/06","06:26",0.4
"21/11/06","11:43",3.1
"21/11/06","18:26",0.7
"21/11/06","23:23",3.3
"22/11/06","07:06",0.4
"22/11/06","12:24",3
"22/11/06","19:04",0.7
"22/11/06","23:51",3.3
"23/11/06","07:54",0.4
"23/11/06","12:54",2.9
"23/11/06","19:49",0.7
"24/11/06","00:24",3.3
"24/11/06","08:39",0.5
"24/11/06","13:34",2.8
"24/11/06","20:32",0.8
"25/11/06","01:08",3.2
"25/11/06","09:15",0.6
"25/11/06","14:21",2.7
"25/11/06","21:09",0.8
"26/11/06","01:56",3.1
"26/11/06","10:00",0.6
"26/11/06","15:15",2.6
"26/11/06","21:53",0.8
"27/11/06","02:58",2.9
"27/11/06","10:49",0.7
"27/11/06","16:17",2.6
"27/11/06","22:49",0.8
"28/11/06","04:15",2.9
"28/11/06","11:41",0.7
"28/11/06","17:19",2.7
"28/11/06","23:53",0.8
"29/11/06","05:32",2.9
"29/11/06","12:41",0.7
"29/11/06","18:19",2.9
"30/11/06","01:08",0.7
"30/11/06","06:41",3
"30/11/06","13:47",0.7
"30/11/06","19:15",3.1
"01/12/06","02:32",0.6
"01/12/06","07:43",3.2
"01/12/06","14:54",0.6
"01/12/06","20:09",3.3
"02/12/06","03:41",0.5
"02/12/06","08:39",3.3
"02/12/06","15:56",0.6
"02/12/06","20:56",3.4
"03/12/06","04:43",0.3
"03/12/06","09:36",3.4
"03/12/06","16:53",0.5
"03/12/06","21:41",3.5
"04/12/06","05:38",0.2
"04/12/06","10:32",3.4
"04/12/06","17:45",0.6
"04/12/06","22:28",3.5
"05/12/06","06:24",0.2
"05/12/06","11:28",3.3
"05/12/06","18:32",0.6
"05/12/06","23:17",3.4
"06/12/06","07:09",0.2
"06/12/06","12:21",3.2
"06/12/06","19:11",0.7
"06/12/06","23:58",3.3
"07/12/06","07:56",0.3
"07/12/06","13:08",3.1
"07/12/06","19:49",0.7
"08/12/06","00:38",3.2
"08/12/06","08:39",0.4
"08/12/06","13:47",2.9
"08/12/06","20:21",0.8
"09/12/06","01:21",3.1
"09/12/06","09:08",0.5
"09/12/06","14:30",2.8
"09/12/06","20:39",0.8
"10/12/06","02:06",2.9
"10/12/06","09:39",0.6
"10/12/06","15:11",2.6
"10/12/06","21:13",0.9
"11/12/06","02:53",2.8
"11/12/06","10:02",0.7
"11/12/06","15:58",2.5
"11/12/06","21:54",0.9
"12/12/06","03:51",2.6
"12/12/06","10:39",0.8
"12/12/06","16:53",2.4
"12/12/06","22:51",1
"13/12/06","04:58",2.5
"13/12/06","11:26",0.9
"13/12/06","17:51",2.4
"13/12/06","23:56",1
"14/12/06","06:08",2.5
"14/12/06","12:23",0.9
"14/12/06","18:49",2.6
"15/12/06","01:08",0.9
"15/12/06","07:15",2.6
"15/12/06","13:26",0.9
"15/12/06","19:41",2.7
"16/12/06","02:28",0.8
"16/12/06","08:15",2.7
"16/12/06","14:28",0.8
"16/12/06","20:28",2.9
"17/12/06","03:36",0.6
"17/12/06","09:08",2.9
"17/12/06","15:30",0.8
"17/12/06","21:11",3
"18/12/06","04:32",0.5
"18/12/06","09:56",2.9
"18/12/06","16:24",0.7
"18/12/06","21:47",3.1
"19/12/06","05:19",0.5
"19/12/06","10:43",3
"19/12/06","17:15",0.7
"19/12/06","22:26",3.2
"20/12/06","06:06",0.4
"20/12/06","11:30",3
"20/12/06","18:04",0.7
"20/12/06","23:04",3.2
"21/12/06","06:56",0.4
"21/12/06","12:13",3
"21/12/06","18:54",0.7
"21/12/06","23:36",3.3
"22/12/06","07:43",0.4
"22/12/06","12:49",3
"22/12/06","19:41",0.6
"23/12/06","00:21",3.3
"23/12/06","08:21",0.4
"23/12/06","13:30",3
"23/12/06","20:23",0.6
"24/12/06","01:08",3.3
"24/12/06","09:00",0.4
"24/12/06","14:13",3
"24/12/06","21:04",0.6
"25/12/06","01:53",3.2
"25/12/06","09:47",0.4
"25/12/06","14:49",3
"25/12/06","21:51",0.6
"26/12/06","02:49",3.1
"26/12/06","10:24",0.5
"26/12/06","15:41",3
"26/12/06","22:39",0.7
"27/12/06","03:54",3
"27/12/06","11:06",0.6
"27/12/06","16:39",3
"27/12/06","23:34",0.7
"28/12/06","05:02",3
"28/12/06","11:56",0.7
"28/12/06","17:39",3
"29/12/06","00:39",0.7
"29/12/06","06:09",2.9
"29/12/06","12:51",0.7
"29/12/06","18:38",3
"30/12/06","02:00",0.7
"30/12/06","07:17",3
"30/12/06","14:09",0.8
"30/12/06","19:36",3.1
"31/12/06","03:23",0.6
"31/12/06","08:24",3
"31/12/06","15:30",0.8
"31/12/06","20:32",3.2
"01/01/07","04:51",0.4
"01/01/07","09:34",2.9
"01/01/07","15:41",0.7
"01/01/07","21:32",3.2
"02/01/07","05:54",0.3
"02/01/07","10:34",2.9
"02/01/07","16:26",0.7
"02/01/07","22:21",3.1
"03/01/07","06:49",0.3
"03/01/07","11:28",2.9
"03/01/07","18:15",0.7
"03/01/07","23:08",3.1
"04/01/07","07:30",0.3
"04/01/07","12:17",2.9
"04/01/07","18:45",0.7
"04/01/07","23:58",3.1
"05/01/07","08:00",0.3
"05/01/07","12:53",2.9
"05/01/07","19:38",0.6
"06/01/07","00:38",3.1
"06/01/07","08:39",0.4
"06/01/07","13:28",2.9
"06/01/07","20:09",0.7
"07/01/07","01:11",3.1
"07/01/07","08:54",0.5
"07/01/07","14:02",2.9
"07/01/07","20:49",0.7
"08/01/07","01:53",3.1
"08/01/07","09:09",0.6
"08/01/07","14:34",2.9
"08/01/07","21:15",0.8
"09/01/07","02:26",3
"09/01/07","09:41",0.7
"09/01/07","15:00",2.9
"09/01/07","21:43",0.9
"10/01/07","02:58",2.9
"10/01/07","09:54",0.8
"10/01/07","15:39",2.9
"10/01/07","22:28",1
"11/01/07","03:43",2.8
"11/01/07","10:32",0.9
"11/01/07","16:28",2.8
"11/01/07","23:17",1.1
"12/01/07","04:41",2.6
"12/01/07","11:11",1
"12/01/07","17:21",2.8
"13/01/07","00:30",1.1
"13/01/07","05:49",2.5
"13/01/07","12:08",1.1
"13/01/07","18:23",2.8
"14/01/07","01:58",0.9
"14/01/07","07:28",2.4
"14/01/07","13:26",1.1
"14/01/07","19:36",2.8
"15/01/07","03:04",0.8
"15/01/07","08:49",2.5
"15/01/07","15:04",0.9
"15/01/07","20:45",2.9
"16/01/07","04:04",0.6
"16/01/07","09:39",2.6
"16/01/07","15:54",0.7
"16/01/07","21:39",3
"17/01/07","05:08",0.6
"17/01/07","10:17",2.8
"17/01/07","16:43",0.6
"17/01/07","22:21",3.1
"18/01/07","06:04",0.5
"18/01/07","10:58",2.9
"18/01/07","17:30",0.5
"18/01/07","23:06",3.2
"19/01/07","06:56",0.4
"19/01/07","11:36",3
"19/01/07","18:28",0.4
"19/01/07","23:54",3.3
"20/01/07","07:49",0.3
"20/01/07","12:19",3.1
"20/01/07","19:30",0.4
"21/01/07","00:34",3.4
"21/01/07","08:34",0.3
"21/01/07","13:04",3.2
"21/01/07","20:26",0.4
"22/01/07","01:15",3.5
"22/01/07","08:53",0.4
"22/01/07","13:36",3.3
"22/01/07","20:36",0.5
"23/01/07","02:02",3.5
"23/01/07","09:34",0.5
"23/01/07","14:19",3.3
"23/01/07","21:30",0.6
"24/01/07","02:43",3.4
"24/01/07","09:30",0.6
"24/01/07","15:09",3.2
"24/01/07","22:24",0.7
"25/01/07","03:34",3.3
"25/01/07","10:11",0.8
"25/01/07","15:47",3.1
"25/01/07","23:23",0.9
"26/01/07","04:41",3.1
"26/01/07","11:02",1
"26/01/07","17:06",3.1
"27/01/07","00:30",0.9
"27/01/07","05:54",2.9
"27/01/07","12:02",1.1
"27/01/07","18:11",3
"28/01/07","01:49",0.9
"28/01/07","07:04",2.8
"28/01/07","13:15",1.1
"28/01/07","19:19",3
"29/01/07","03:39",0.8
"29/01/07","08:24",2.8
"29/01/07","14:24",1.1
"29/01/07","20:24",3
"30/01/07","04:49",0.6
"30/01/07","09:38",2.8
"30/01/07","15:24",1
"30/01/07","21:26",3.1
"31/01/07","05:47",0.4
"31/01/07","10:38",2.9
"31/01/07","17:17",0.9
"31/01/07","22:19",3.1
"01/02/07","06:28",0.4
"01/02/07","11:24",2.9
"01/02/07","17:53",0.7
"01/02/07","23:06",3.1
"02/02/07","07:02",0.3
"02/02/07","12:02",3
"02/02/07","18:47",0.6
"02/02/07","23:49",3.1
"03/02/07","07:43",0.3
"03/02/07","12:34",3
"03/02/07","19:24",0.5
"04/02/07","00:21",3.2
"04/02/07","08:00",0.4
"04/02/07","13:06",3.1
"04/02/07","19:54",0.5
"05/02/07","00:58",3.2
"05/02/07","08:17",0.4
"05/02/07","13:32",3.1
"05/02/07","20:26",0.6
"06/02/07","01:30",3.2
"06/02/07","08:47",0.5
"06/02/07","13:47",3.1
"06/02/07","20:51",0.7
"07/02/07","01:49",3.2
"07/02/07","08:58",0.7
"07/02/07","14:13",3.1
"07/02/07","21:21",0.8
"08/02/07","02:21",3.1
"08/02/07","09:23",0.8
"08/02/07","14:43",3.1
"08/02/07","21:41",1
"09/02/07","02:58",3
"09/02/07","09:47",0.9
"09/02/07","15:28",3
"09/02/07","22:32",1.1
"10/02/07","03:51",2.7
"10/02/07","10:36",1.1
"10/02/07","16:23",2.9
"10/02/07","23:30",1.2
"11/02/07","04:56",2.5
"11/02/07","11:24",1.2
"11/02/07","17:26",2.8
"12/02/07","01:24",1.2
"12/02/07","06:19",2.4
"12/02/07","12:26",1.3
"12/02/07","18:53",2.8
"13/02/07","02:47",1
"13/02/07","08:09",2.5
"13/02/07","14:36",1.2
"13/02/07","20:19",2.9
"14/02/07","03:45",0.8
"14/02/07","09:08",2.7
"14/02/07","15:38",0.9
"14/02/07","21:13",3.1
"15/02/07","04:47",0.6
"15/02/07","09:54",2.9
"15/02/07","16:30",0.7
"15/02/07","22:02",3.2
"16/02/07","05:51",0.5
"16/02/07","10:36",3.1
"16/02/07","17:32",0.5
"16/02/07","22:53",3.4
"17/02/07","06:47",0.3
"17/02/07","11:19",3.2
"17/02/07","18:38",0.3
"17/02/07","23:34",3.5
"18/02/07","07:28",0.3
"18/02/07","12:04",3.4
"18/02/07","19:36",0.2
"19/02/07","00:17",3.6
"19/02/07","07:58",0.2
"19/02/07","12:36",3.5
"19/02/07","20:17",0.2
"20/02/07","01:06",3.7
"20/02/07","08:43",0.3
"20/02/07","13:21",3.5
"20/02/07","20:54",0.3
"21/02/07","01:47",3.7
"21/02/07","09:15",0.4
"21/02/07","14:04",3.5
"21/02/07","21:43",0.4
"22/02/07","02:32",3.6
"22/02/07","09:28",0.6
"22/02/07","14:38",3.4
"22/02/07","22:32",0.7
"23/02/07","03:26",3.4
"23/02/07","09:58",0.9
"23/02/07","15:26",3.3
"23/02/07","23:09",0.9
"24/02/07","04:26",3.1
"24/02/07","10:34",1.1
"24/02/07","16:34",3.1
"25/02/07","00:15",1.1
"25/02/07","05:34",2.8
"25/02/07","11:28",1.3
"25/02/07","17:53",2.9
"26/02/07","02:02",1.1
"26/02/07","06:51",2.7
"26/02/07","12:54",1.4
"26/02/07","19:06",2.9
"27/02/07","03:34",0.9
"27/02/07","08:30",2.7
"27/02/07","14:41",1.3
"27/02/07","20:24",3
"28/02/07","04:34",0.7
"28/02/07","09:36",2.9
"28/02/07","16:21",1.1
"28/02/07","21:26",3.1
"01/03/07","05:19",0.5
"01/03/07","10:23",3
"01/03/07","17:13",0.8
"01/03/07","22:15",3.1
"02/03/07","06:00",0.4
"02/03/07","11:00",3.1
"02/03/07","17:53",0.6
"02/03/07","22:58",3.2
"03/03/07","06:43",0.3
"03/03/07","11:38",3.2
"03/03/07","18:34",0.5
"03/03/07","23:34",3.3
"04/03/07","07:02",0.3
"04/03/07","12:09",3.2
"04/03/07","19:02",0.4
"05/03/07","00:08",3.3
"05/03/07","07:23",0.3
"05/03/07","12:38",3.2
"05/03/07","19:38",0.4
"06/03/07","00:45",3.3
"06/03/07","07:51",0.4
"06/03/07","13:00",3.3
"06/03/07","20:02",0.5
"07/03/07","01:06",3.3
"07/03/07","08:09",0.5
"07/03/07","13:23",3.3
"07/03/07","20:38",0.6
"08/03/07","01:30",3.2
"08/03/07","08:38",0.6
"08/03/07","13:38",3.2
"08/03/07","20:53",0.8
"09/03/07","01:54",3.2
"09/03/07","08:54",0.8
"09/03/07","14:09",3.2
"09/03/07","21:21",0.9
"10/03/07","02:34",3
"10/03/07","09:24",1
"10/03/07","14:54",3.1
"10/03/07","21:56",1.1
"11/03/07","03:19",2.8
"11/03/07","09:56",1.2
"11/03/07","15:51",3
"11/03/07","22:53",1.2
"12/03/07","04:17",2.6
"12/03/07","10:53",1.3
"12/03/07","16:54",2.8
"13/03/07","00:09",1.3
"13/03/07","05:45",2.5
"13/03/07","11:58",1.4
"13/03/07","18:32",2.8
"14/03/07","02:08",1.1
"14/03/07","07:34",2.6
"14/03/07","13:38",1.3
"14/03/07","19:54",2.9
"15/03/07","03:21",0.9
"15/03/07","08:34",2.8
"15/03/07","15:17",1
"15/03/07","20:54",3.1
"16/03/07","04:32",0.7
"16/03/07","09:23",3
"16/03/07","16:23",0.7
"16/03/07","21:43",3.3
"17/03/07","05:32",0.5
"17/03/07","10:09",3.2
"17/03/07","17:34",0.4
"17/03/07","22:28",3.5
"18/03/07","06:11",0.4
"18/03/07","10:53",3.4
"18/03/07","18:34",0.2
"18/03/07","23:17",3.6
"19/03/07","06:56",0.2
"19/03/07","11:34",3.5
"19/03/07","19:15",0.1
"20/03/07","00:06",3.7
"20/03/07","07:45",0.2
"20/03/07","12:19",3.6
"20/03/07","20:00",0
"21/03/07","00:51",3.8
"21/03/07","08:17",0.3
"21/03/07","13:04",3.6
"21/03/07","20:51",0.1
"22/03/07","01:34",3.7
"22/03/07","08:47",0.4
"22/03/07","13:38",3.6
"22/03/07","21:39",0.3
"23/03/07","02:23",3.6
"23/03/07","09:21",0.6
"23/03/07","14:21",3.5
"23/03/07","22:15",0.6
"24/03/07","03:11",3.4
"24/03/07","09:43",0.9
"24/03/07","15:11",3.3
"24/03/07","22:53",0.9
"25/03/07","04:06",3.1
"25/03/07","10:21",1.2
"25/03/07","16:09",3.1
"26/03/07","00:11",1.1
"26/03/07","05:09",2.8
"26/03/07","11:11",1.4
"26/03/07","17:23",2.9
"27/03/07","01:53",1.1
"27/03/07","06:28",2.7
"27/03/07","13:26",1.5
"27/03/07","18:49",2.8
"28/03/07","03:02",0.9
"28/03/07","08:04",2.8
"28/03/07","15:04",1.3
"28/03/07","20:11",2.9
"29/03/07","04:00",0.7
"29/03/07","09:02",2.9
"29/03/07","16:02",1
"29/03/07","21:08",3
"30/03/07","04:53",0.5
"30/03/07","09:49",3.1
"30/03/07","16:49",0.7
"30/03/07","21:56",3.2
"31/03/07","05:34",0.4
"31/03/07","10:28",3.2
"31/03/07","17:34",0.5
"31/03/07","22:36",3.2
"01/04/07","05:53",0.4
"01/04/07","11:02",3.3
"01/04/07","18:06",0.4
"01/04/07","23:15",3.3
"02/04/07","06:21",0.3
"02/04/07","11:38",3.3
"02/04/07","18:41",0.3
"02/04/07","23:54",3.3
"03/04/07","06:51",0.3
"03/04/07","12:06",3.3
"03/04/07","19:11",0.3
"04/04/07","00:21",3.3
"04/04/07","07:15",0.4
"04/04/07","12:38",3.3
"04/04/07","19:49",0.4
"05/04/07","00:51",3.2
"05/04/07","07:49",0.5
"05/04/07","12:54",3.3
"05/04/07","20:19",0.6
"06/04/07","01:15",3.2
"06/04/07","08:11",0.6
"06/04/07","13:24",3.2
"06/04/07","20:41",0.7
"07/04/07","01:45",3.1
"07/04/07","08:38",0.8
"07/04/07","13:58",3.2
"07/04/07","21:08",0.9
"08/04/07","02:19",3
"08/04/07","09:02",1
"08/04/07","14:43",3.1
"08/04/07","21:39",1
"09/04/07","03:04",2.8
"09/04/07","09:47",1.1
"09/04/07","15:23",3
"09/04/07","22:09",1.1
"10/04/07","04:06",2.7
"10/04/07","10:28",1.3
"10/04/07","16:21",2.9
"10/04/07","23:08",1.2
"11/04/07","05:32",2.6
"11/04/07","11:19",1.3
"11/04/07","17:51",2.9
"12/04/07","01:38",1.1
"12/04/07","06:56",2.7
"12/04/07","13:32",1.2
"12/04/07","19:13",3
"13/04/07","02:41",1
"13/04/07","07:58",2.9
"13/04/07","14:56",0.9
"13/04/07","20:15",3.2
"14/04/07","03:39",0.7
"14/04/07","08:51",3.1
"14/04/07","16:04",0.6
"14/04/07","21:11",3.3
"15/04/07","04:41",0.5
"15/04/07","09:36",3.3
"15/04/07","17:11",0.3
"15/04/07","22:08",3.4
"16/04/07","05:43",0.4
"16/04/07","10:23",3.5
"16/04/07","18:04",0.1
"16/04/07","23:00",3.5
"17/04/07","06:36",0.3
"17/04/07","11:11",3.5
"17/04/07","undefined:undefined",NaN
"17/04/07","23:47",3.6
"18/04/07","07:08",0.3
"18/04/07","11:53",3.6
"18/04/07","undefined:undefined",NaN
"19/04/07","00:34",3.6
"19/04/07","07:49",0.3
"19/04/07","12:34",3.6
"19/04/07","20:43",0
"20/04/07","01:23",3.6
"20/04/07","08:34",0.4
"20/04/07","13:17",3.5
"20/04/07","21:21",0.3
"21/04/07","02:09",3.4
"21/04/07","09:00",0.6
"21/04/07","14:04",3.4
"21/04/07","22:00",0.5
"22/04/07","02:58",3.2
"22/04/07","09:36",0.9
"22/04/07","14:54",3.2
"22/04/07","22:49",0.8
"23/04/07","03:53",3
"23/04/07","10:11",1.1
"23/04/07","15:53",3
"23/04/07","23:43",1
"24/04/07","04:54",2.8
"24/04/07","11:02",1.3
"24/04/07","17:00",2.9
"25/04/07","01:09",1.1
"25/04/07","06:04",2.7
"25/04/07","12:32",1.4
"25/04/07","18:17",2.8
"26/04/07","02:21",1
"26/04/07","07:19",2.8
"26/04/07","14:30",1.2
"26/04/07","19:34",2.8
"27/04/07","03:15",0.9
"27/04/07","08:15",2.9
"27/04/07","15:23",0.9
"27/04/07","20:36",2.9
"28/04/07","03:51",0.7
"28/04/07","09:02",3
"28/04/07","16:09",0.7
"28/04/07","21:24",3
"29/04/07","04:26",0.6
"29/04/07","09:47",3.1
"29/04/07","16:47",0.5
"29/04/07","22:09",3.1
"30/04/07","05:02",0.4
"30/04/07","10:23",3.2
"30/04/07","17:28",0.3
"30/04/07","22:53",3.1
"01/05/07","05:36",0.4
"01/05/07","11:00",3.2
"01/05/07","18:09",0.3
"01/05/07","23:26",3.1
"02/05/07","06:09",0.4
"02/05/07","11:38",3.2
"02/05/07","18:51",0.3
"03/05/07","00:00",3.1
"03/05/07","06:49",0.4
"03/05/07","12:06",3.2
"03/05/07","19:34",0.4
"04/05/07","00:34",3
"04/05/07","07:19",0.5
